node1	label	node2
trade 3091581	time	2004-09-04T15:47:08.573
trade 3091581	asset	DEM04
trade 3091581	price	0.44
trade 3091581	quantity	30
trade 3091772	buyer	Emberly (6977)
trade 3091772	seller	Alyssa (18424)
trade 3091772	time	2004-09-05T00:12:55.143
trade 3091772	asset	DEM04
trade 3091772	price	0.447
trade 3091772	quantity	10
trade 3091871	buyer	Margot (18506)
trade 3091871	seller	Landon (17389)
trade 3091871	time	2004-09-05T11:47:00.747
trade 3091871	asset	DEM04
trade 3091871	price	0.447
trade 3091871	quantity	3
trade 3091955	buyer	Alivia (18551)
trade 3091955	seller	Juan (18305)
trade 3091955	time	2004-09-05T14:30:04.530
trade 3091955	asset	DEM04
trade 3091955	price	0.451
trade 3091955	quantity	4
trade 3092145	buyer	Blake (18467)
trade 3092145	seller	Khloe (18338)
trade 3092145	time	2004-09-05T19:33:18.503
trade 3092145	asset	DEM04
trade 3092145	price	0.433
trade 3092145	quantity	29
trade 3092255	buyer	Nicolas (18429)
trade 3092255	seller	Landon (17389)
trade 3092255	time	2004-09-06T03:27:34.060
trade 3092255	asset	REP04
trade 3092255	price	0.546
trade 3092255	quantity	2
trade 3092607	buyer	Rosalie (18422)
trade 3092607	seller	Landon (17389)
trade 3092607	time	2004-09-06T20:48:08.137
trade 3092607	asset	REP04
trade 3092607	price	0.557
trade 3092607	quantity	122
trade 3093302	buyer	Mckenzie (18611)
trade 3093302	seller	Landon (17389)
trade 3093302	time	2004-09-07T16:23:22.980
trade 3093302	asset	DEM04
trade 3093302	price	0.46
trade 3093302	quantity	3
trade 3093633	buyer	Emely (5187)
trade 3093633	seller	Juan (18305)
trade 3093633	time	2004-09-07T22:23:28.810
trade 3093633	asset	REP04
trade 3093633	price	0.552
trade 3093633	quantity	50
trade 3093651	buyer	Emely (5187)
trade 3093651	seller	Landon (17389)
trade 3093651	time	2004-09-07T22:26:43.390
trade 3093651	asset	REP04
trade 3093651	price	0.561
trade 3093651	quantity	3
trade 3093847	buyer	Milani (18635)
trade 3093847	seller	Landon (17389)
trade 3093847	time	2004-09-08T07:23:33.603
trade 3093847	asset	REP04
trade 3093847	price	0.56
trade 3093847	quantity	46
trade 3093872	buyer	Zion (18302)
trade 3093872	seller	Owen (15547)
trade 3093872	time	2004-09-08T08:06:11.633
trade 3093872	asset	REP04
trade 3093872	price	0.552
trade 3093872	quantity	13
trade 3094050	buyer	Kash (18554)
trade 3094050	seller	Landon (17389)
trade 3094050	time	2004-09-08T10:03:18.063
trade 3094050	asset	DEM04
trade 3094050	price	0.46
trade 3094050	quantity	63
trade 3094210	buyer	Ronan (18587)
trade 3094210	seller	Oakley (18617)
trade 3094210	time	2004-09-08T11:49:25.810
trade 3094210	asset	REP04
trade 3094210	price	0.546
trade 3094210	quantity	50
trade 3094858	buyer	Oakley (18617)
trade 3094858	seller	Sophia (1277)
trade 3094858	time	2004-09-09T09:07:44.340
trade 3094858	asset	REP04
trade 3094858	price	0.543
trade 3094858	quantity	10
trade 3094887	buyer	Yusuf (787)
trade 3094887	seller	Sage (18476)
trade 3094887	time	2004-09-09T10:38:42.027
trade 3094887	asset	DEM04
trade 3094887	price	0.458
trade 3094887	quantity	10
trade 3095093	buyer	Cash (18578)
trade 3095093	seller	Oakley (18617)
trade 3095093	time	2004-09-09T12:32:08.407
trade 3095093	asset	DEM04
trade 3095093	price	0.455
trade 3095093	quantity	86
trade 3095146	buyer	Angelina (18642)
trade 3095146	seller	Oakley (18617)
trade 3095146	time	2004-09-09T13:17:52.133
trade 3095146	asset	REP04
trade 3095146	price	0.552
trade 3095146	quantity	1
trade 3095162	buyer	Jett (18610)
trade 3095162	seller	Oakley (18617)
trade 3095162	time	2004-09-09T13:32:30.393
trade 3095162	asset	DEM04
trade 3095162	price	0.45
trade 3095162	quantity	7
trade 3095374	buyer	Nevaeh (17560)
trade 3095374	seller	Juan (18305)
trade 3095374	time	2004-09-09T18:02:48.750
trade 3095374	asset	REP04
trade 3095374	price	0.556
trade 3095374	quantity	100
trade 3095387	buyer	Juan (18305)
trade 3095387	seller	Landon (17389)
trade 3095387	time	2004-09-09T18:03:29.863
trade 3095387	asset	DEM04
trade 3095387	price	0.451
trade 3095387	quantity	18
trade 3095578	buyer	Harley (18644)
trade 3095578	seller	Landon (17389)
trade 3095578	time	2004-09-10T00:08:32.333
trade 3095578	asset	DEM04
trade 3095578	price	0.459
trade 3095578	quantity	3
trade 3095627	buyer	Vivienne (18566)
trade 3095627	seller	Oakley (18617)
trade 3095627	time	2004-09-10T00:29:52.550
trade 3095627	asset	REP04
trade 3095627	price	0.551
trade 3095627	quantity	40
trade 3095634	buyer	Vivienne (18566)
trade 3095634	seller	Oakley (18617)
trade 3095634	time	2004-09-10T00:31:05.723
trade 3095634	asset	REP04
trade 3095634	price	0.552
trade 3095634	quantity	50
trade 3095651	buyer	Owen (15547)
trade 3095651	seller	Oakley (18617)
trade 3095651	time	2004-09-10T07:40:44.883
trade 3095651	asset	REP04
trade 3095651	price	0.552
trade 3095651	quantity	200
trade 3096418	buyer	Brayden (18191)
trade 3096418	seller	Mila (1535)
trade 3096418	time	2004-09-11T19:02:19.713
trade 3096418	asset	REP04
trade 3096418	price	0.552
trade 3096418	quantity	1
trade 3096548	buyer	Hayes (18533)
trade 3096548	seller	Mila (1535)
trade 3096548	time	2004-09-12T11:43:02.120
trade 3096548	asset	DEM04
trade 3096548	price	0.446
trade 3096548	quantity	18
trade 3096564	buyer	Scott (7530)
trade 3096564	seller	Landon (17389)
trade 3096564	time	2004-09-12T11:48:28.083
trade 3096564	asset	REP04
trade 3096564	price	0.554
trade 3096564	quantity	3
trade 3096564	buyer	Scott (7530)
trade 3096564	seller	Landon (17389)
trade 3096564	time	2004-09-12T11:48:28.083
trade 3096564	asset	REP04
trade 3096564	price	0.554
trade 3096564	quantity	3
trade 3096779	buyer	Athena (18181)
trade 3096779	seller	Mila (1535)
trade 3096779	time	2004-09-12T19:04:48.400
trade 3096779	asset	REP04
trade 3096779	price	0.563
trade 3096779	quantity	50
trade 3096791	buyer	Scott (7530)
trade 3096791	seller	Adelaide (18602)
trade 3096791	time	2004-09-12T19:27:44.083
trade 3096791	asset	REP04
trade 3096791	price	0.565
trade 3096791	quantity	1
trade 3096811	buyer	Corey (5298)
trade 3096811	seller	Landon (17389)
trade 3096811	time	2004-09-12T19:28:16.650
trade 3096811	asset	DEM04
trade 3096811	price	0.435
trade 3096811	quantity	123
trade 3096894	buyer	Corey (5298)
trade 3096894	seller	Sage (18476)
trade 3096894	time	2004-09-12T20:08:35.900
trade 3096894	asset	DEM04
trade 3096894	price	0.435
trade 3096894	quantity	50
trade 3097032	buyer	Corey (5298)
trade 3097032	seller	Kendra (6314)
trade 3097032	time	2004-09-13T05:38:29.010
trade 3097032	asset	DEM04
trade 3097032	price	0.435
trade 3097032	quantity	1
trade 3097545	buyer	Kai (17767)
trade 3097545	seller	Oakley (18617)
trade 3097545	time	2004-09-14T01:15:15.403
trade 3097545	asset	REP04
trade 3097545	price	0.567
trade 3097545	quantity	3
trade 3097642	buyer	Juan (18305)
trade 3097642	seller	Sage (18476)
trade 3097642	time	2004-09-14T08:04:10.507
trade 3097642	asset	DEM04
trade 3097642	price	0.431
trade 3097642	quantity	50
trade 3098097	buyer	Journey (18666)
trade 3098097	seller	Sage (18476)
trade 3098097	time	2004-09-14T13:07:07.113
trade 3098097	asset	REP04
trade 3098097	price	0.571
trade 3098097	quantity	8
trade 3098140	buyer	Elle (1891)
trade 3098140	seller	Sage (18476)
trade 3098140	time	2004-09-14T13:12:15.220
trade 3098140	asset	REP04
trade 3098140	price	0.571
trade 3098140	quantity	19
trade 3098406	buyer	Zayn (18695)
trade 3098406	seller	Ellie (16384)
trade 3098406	time	2004-09-14T15:23:12.860
trade 3098406	asset	REP04
trade 3098406	price	0.584
trade 3098406	quantity	18
trade 3098597	buyer	Gabriel (16617)
trade 3098597	seller	Sage (18476)
trade 3098597	time	2004-09-14T17:49:05.427
trade 3098597	asset	DEM04
trade 3098597	price	0.422
trade 3098597	quantity	10
trade 3098904	buyer	Oaklyn (7658)
trade 3098904	seller	Brayden (18191)
trade 3098904	time	2004-09-14T23:13:27.093
trade 3098904	asset	DEM04
trade 3098904	price	0.422
trade 3098904	quantity	1
trade 3099122	buyer	Alexis (18694)
trade 3099122	seller	Quentin (6141)
trade 3099122	time	2004-09-15T09:04:08.700
trade 3099122	asset	REP04
trade 3099122	price	0.573
trade 3099122	quantity	102
trade 3099421	buyer	Benjamin (135)
trade 3099421	seller	Landon (17389)
trade 3099421	time	2004-09-15T10:33:50.407
trade 3099421	asset	REP04
trade 3099421	price	0.599
trade 3099421	quantity	20
trade 3099928	buyer	Drew (5549)
trade 3099928	seller	Ellie (16384)
trade 3099928	time	2004-09-15T14:13:48.840
trade 3099928	asset	DEM04
trade 3099928	price	0.418
trade 3099928	quantity	7
trade 3100202	buyer	Alexis (18694)
trade 3100202	seller	Landon (17389)
trade 3100202	time	2004-09-15T19:34:42.940
trade 3100202	asset	REP04
trade 3100202	price	0.588
trade 3100202	quantity	20
trade 3100437	buyer	Oakley (18617)
trade 3100437	seller	Ryan (17264)
trade 3100437	time	2004-09-16T08:29:20.483
trade 3100437	asset	DEM04
trade 3100437	price	0.412
trade 3100437	quantity	1
trade 3100468	buyer	Elle (1891)
trade 3100468	seller	Landon (17389)
trade 3100468	time	2004-09-16T09:22:47.177
trade 3100468	asset	REP04
trade 3100468	price	0.591
trade 3100468	quantity	3
trade 3100580	buyer	Derrick (6422)
trade 3100580	seller	Landon (17389)
trade 3100580	time	2004-09-16T10:35:36.910
trade 3100580	asset	DEM04
trade 3100580	price	0.408
trade 3100580	quantity	2
trade 3100783	buyer	Elliot (18348)
trade 3100783	seller	Landon (17389)
trade 3100783	time	2004-09-16T16:15:12.097
trade 3100783	asset	DEM04
trade 3100783	price	0.406
trade 3100783	quantity	3
trade 3100792	buyer	Zayn (18695)
trade 3100792	seller	Landon (17389)
trade 3100792	time	2004-09-16T16:15:13.143
trade 3100792	asset	REP04
trade 3100792	price	0.6
trade 3100792	quantity	14
trade 3100882	buyer	Winter (18708)
trade 3100882	seller	Morgan (18411)
trade 3100882	time	2004-09-16T20:23:28.433
trade 3100882	asset	DEM04
trade 3100882	price	0.408
trade 3100882	quantity	50
trade 3101141	buyer	Bennett (18106)
trade 3101141	seller	Landon (17389)
trade 3101141	time	2004-09-17T00:10:00.970
trade 3101141	asset	REP04
trade 3101141	price	0.594
trade 3101141	quantity	2
trade 3101378	buyer	Juliet (18688)
trade 3101378	seller	Landon (17389)
trade 3101378	time	2004-09-17T13:36:49.040
trade 3101378	asset	REP04
trade 3101378	price	0.595
trade 3101378	quantity	91
trade 3101637	buyer	Raymond (18699)
trade 3101637	seller	Ellie (16384)
trade 3101637	time	2004-09-17T19:28:50.997
trade 3101637	asset	REP04
trade 3101637	price	0.606
trade 3101637	quantity	5
trade 3101702	buyer	Corey (5298)
trade 3101702	seller	Landon (17389)
trade 3101702	time	2004-09-17T19:32:19.780
trade 3101702	asset	DEM04
trade 3101702	price	0.401
trade 3101702	quantity	23
trade 3101721	buyer	Corey (5298)
trade 3101721	seller	Landon (17389)
trade 3101721	time	2004-09-17T19:33:19.850
trade 3101721	asset	DEM04
trade 3101721	price	0.401
trade 3101721	quantity	23
trade 3101815	buyer	Delaney (18702)
trade 3101815	seller	Landon (17389)
trade 3101815	time	2004-09-17T23:53:53.990
trade 3101815	asset	REP04
trade 3101815	price	0.619
trade 3101815	quantity	7
trade 3102996	buyer	Andre (18616)
trade 3102996	seller	Blakely (18356)
trade 3102996	time	2004-09-20T10:01:02.923
trade 3102996	asset	DEM04
trade 3102996	price	0.384
trade 3102996	quantity	48
trade 3103295	buyer	Delaney (18702)
trade 3103295	seller	Landon (17389)
trade 3103295	time	2004-09-20T13:08:20.227
trade 3103295	asset	REP04
trade 3103295	price	0.61
trade 3103295	quantity	5
trade 3103358	buyer	Ellie (16384)
trade 3103358	seller	Landon (17389)
trade 3103358	time	2004-09-20T13:51:14.193
trade 3103358	asset	DEM04
trade 3103358	price	0.393
trade 3103358	quantity	3
trade 3103747	buyer	Ellie (16384)
trade 3103747	seller	Landon (17389)
trade 3103747	time	2004-09-20T22:40:21.350
trade 3103747	asset	REP04
trade 3103747	price	0.612
trade 3103747	quantity	10
trade 3104271	buyer	Brynn (18798)
trade 3104271	seller	Elle (1891)
trade 3104271	time	2004-09-21T13:06:10.097
trade 3104271	asset	DEM04_G52
trade 3104271	price	0.06
trade 3104271	quantity	10
trade 3104511	buyer	Ismael (18837)
trade 3104511	seller	Juan (18305)
trade 3104511	time	2004-09-21T13:40:20.780
trade 3104511	asset	DEM04_G52
trade 3104511	price	0.085
trade 3104511	quantity	400
trade 3104555	buyer	Charlee (18604)
trade 3104555	seller	Elle (1891)
trade 3104555	time	2004-09-21T13:56:16.223
trade 3104555	asset	REP04_L52
trade 3104555	price	0.378
trade 3104555	quantity	4
trade 3104600	buyer	Corbin (18833)
trade 3104600	seller	Elle (1891)
trade 3104600	time	2004-09-21T13:56:56.307
trade 3104600	asset	REP04_L52
trade 3104600	price	0.375
trade 3104600	quantity	5
trade 3104654	buyer	Makayla (18783)
trade 3104654	seller	Xander (18398)
trade 3104654	time	2004-09-21T13:58:24.800
trade 3104654	asset	DEM04_G52
trade 3104654	price	0.076
trade 3104654	quantity	67
trade 3104867	buyer	Talia (18809)
trade 3104867	seller	James (1278)
trade 3104867	time	2004-09-21T14:25:32.223
trade 3104867	asset	DEM04_L52
trade 3104867	price	0.329
trade 3104867	quantity	15
trade 3104970	buyer	Melissa (18836)
trade 3104970	seller	Dylan (16748)
trade 3104970	time	2004-09-21T14:46:23.570
trade 3104970	asset	REP04_L52
trade 3104970	price	0.3
trade 3104970	quantity	16
trade 3105037	buyer	Anastasia (18334)
trade 3105037	seller	Dylan (16748)
trade 3105037	time	2004-09-21T14:48:12.410
trade 3105037	asset	REP04_G52
trade 3105037	price	0.385
trade 3105037	quantity	14
trade 3105161	buyer	Makayla (18783)
trade 3105161	seller	Dylan (16748)
trade 3105161	time	2004-09-21T14:54:49.430
trade 3105161	asset	REP04_L52
trade 3105161	price	0.27
trade 3105161	quantity	20
trade 3105562	buyer	James (1278)
trade 3105562	seller	Amari (18803)
trade 3105562	time	2004-09-21T15:46:35.787
trade 3105562	asset	REP04_G52
trade 3105562	price	0.34
trade 3105562	quantity	2
trade 3105646	buyer	Finn (18379)
trade 3105646	seller	Landon (17389)
trade 3105646	time	2004-09-21T15:58:10.753
trade 3105646	asset	REP04_G52
trade 3105646	price	0.424
trade 3105646	quantity	20
trade 3105684	buyer	Peyton (18019)
trade 3105684	seller	Landon (17389)
trade 3105684	time	2004-09-21T16:03:04.657
trade 3105684	asset	REP04_L52
trade 3105684	price	0.277
trade 3105684	quantity	2
trade 3105952	buyer	Lilliana (18829)
trade 3105952	seller	Andre (18616)
trade 3105952	time	2004-09-21T16:59:20.850
trade 3105952	asset	REP04_G52
trade 3105952	price	0.407
trade 3105952	quantity	53
trade 3105981	buyer	Lilliana (18829)
trade 3105981	seller	Juan (18305)
trade 3105981	time	2004-09-21T17:00:30.400
trade 3105981	asset	REP04_G52
trade 3105981	price	0.42
trade 3105981	quantity	24
trade 3106008	buyer	Jaxson (17564)
trade 3106008	seller	Landon (17389)
trade 3106008	time	2004-09-21T17:02:04.520
trade 3106008	asset	DEM04_L52
trade 3106008	price	0.261
trade 3106008	quantity	3
trade 3106103	buyer	Titus (18822)
trade 3106103	seller	Colton (17370)
trade 3106103	time	2004-09-21T17:32:47.043
trade 3106103	asset	REP04_L52
trade 3106103	price	0.261
trade 3106103	quantity	9
trade 3106130	buyer	Wade (18814)
trade 3106130	seller	Cohen (18618)
trade 3106130	time	2004-09-21T17:49:31.383
trade 3106130	asset	DEM04_G52
trade 3106130	price	0.07
trade 3106130	quantity	20
trade 3106336	buyer	Peyton (18019)
trade 3106336	seller	Emmitt (4008)
trade 3106336	time	2004-09-21T19:40:01.883
trade 3106336	asset	REP04_L52
trade 3106336	price	0.254
trade 3106336	quantity	22
trade 3107006	buyer	Logan (18712)
trade 3107006	seller	Rodrigo (9508)
trade 3107006	time	2004-09-22T00:26:38.943
trade 3107006	asset	DEM04_L52
trade 3107006	price	0.274
trade 3107006	quantity	20
trade 3107047	buyer	Ian (17558)
trade 3107047	seller	Titus (18822)
trade 3107047	time	2004-09-22T01:27:42.410
trade 3107047	asset	DEM04_L52
trade 3107047	price	0.276
trade 3107047	quantity	39
trade 3107164	buyer	Mila (1535)
trade 3107164	seller	Landon (17389)
trade 3107164	time	2004-09-22T10:24:24.070
trade 3107164	asset	DEM04_L52
trade 3107164	price	0.267
trade 3107164	quantity	19
trade 3107173	buyer	Ellis (18776)
trade 3107173	seller	Corey (5298)
trade 3107173	time	2004-09-22T10:32:27.913
trade 3107173	asset	REP04_L52
trade 3107173	price	0.272
trade 3107173	quantity	90
trade 3107253	buyer	Destiny (18841)
trade 3107253	seller	Landon (17389)
trade 3107253	time	2004-09-22T10:47:08.853
trade 3107253	asset	REP04_L52
trade 3107253	price	0.272
trade 3107253	quantity	3
trade 3107256	buyer	Alyssa (18424)
trade 3107256	seller	Landon (17389)
trade 3107256	time	2004-09-22T10:47:09.883
trade 3107256	asset	DEM04_G52
trade 3107256	price	0.073
trade 3107256	quantity	10
trade 3107530	buyer	Winter (18708)
trade 3107530	seller	Landon (17389)
trade 3107530	time	2004-09-22T12:19:54.960
trade 3107530	asset	REP04_G52
trade 3107530	price	0.375
trade 3107530	quantity	25
trade 3107753	buyer	Sean (18806)
trade 3107753	seller	Owen (15547)
trade 3107753	time	2004-09-22T12:56:34.110
trade 3107753	asset	REP04_G52
trade 3107753	price	0.365
trade 3107753	quantity	3
trade 3107960	buyer	Ellis (18776)
trade 3107960	seller	Landon (17389)
trade 3107960	time	2004-09-22T13:31:23.093
trade 3107960	asset	REP04_L52
trade 3107960	price	0.299
trade 3107960	quantity	34
trade 3108047	buyer	Harper (13576)
trade 3108047	seller	Landon (17389)
trade 3108047	time	2004-09-22T14:25:17.727
trade 3108047	asset	DEM04_L52
trade 3108047	price	0.292
trade 3108047	quantity	1
trade 3108631	buyer	Landon (17389)
trade 3108631	seller	Jason (18215)
trade 3108631	time	2004-09-22T15:20:05.180
trade 3108631	asset	REP04_G52
trade 3108631	price	0.351
trade 3108631	quantity	10
trade 3109051	buyer	Landon (17389)
trade 3109051	seller	Peyton (18019)
trade 3109051	time	2004-09-22T15:33:12.780
trade 3109051	asset	REP04_L52
trade 3109051	price	0.291
trade 3109051	quantity	6
trade 3109485	buyer	Landon (17389)
trade 3109485	seller	Bruce (2691)
trade 3109485	time	2004-09-22T16:33:41.713
trade 3109485	asset	REP04_L52
trade 3109485	price	0.292
trade 3109485	quantity	36
trade 3109754	buyer	Juan (18305)
trade 3109754	seller	Landon (17389)
trade 3109754	time	2004-09-22T17:54:15.680
trade 3109754	asset	DEM04_L52
trade 3109754	price	0.281
trade 3109754	quantity	9
trade 3109935	buyer	Juan (18305)
trade 3109935	seller	Landon (17389)
trade 3109935	time	2004-09-22T18:03:15.710
trade 3109935	asset	DEM04_L52
trade 3109935	price	0.281
trade 3109935	quantity	20
trade 3110096	buyer	Madilyn (18777)
trade 3110096	seller	Aniyah (18698)
trade 3110096	time	2004-09-22T19:37:38.123
trade 3110096	asset	REP04_L52
trade 3110096	price	0.29
trade 3110096	quantity	5
trade 3110251	buyer	Tanner (18799)
trade 3110251	seller	Juan (18305)
trade 3110251	time	2004-09-22T20:29:34.623
trade 3110251	asset	DEM04_G52
trade 3110251	price	0.085
trade 3110251	quantity	49
trade 3110454	buyer	Declan (18112)
trade 3110454	seller	Andre (18616)
trade 3110454	time	2004-09-22T21:25:57.800
trade 3110454	asset	DEM04_L52
trade 3110454	price	0.275
trade 3110454	quantity	5
trade 3111056	buyer	Kaylani (18815)
trade 3111056	seller	Ellie (16384)
trade 3111056	time	2004-09-23T00:59:32.037
trade 3111056	asset	REP04_L52
trade 3111056	price	0.281
trade 3111056	quantity	5
trade 3111621	buyer	Landon (17389)
trade 3111621	seller	Lydia (17952)
trade 3111621	time	2004-09-23T09:40:16.287
trade 3111621	asset	DEM04_L52
trade 3111621	price	0.291
trade 3111621	quantity	2
trade 3111648	buyer	Maximilian (207)
trade 3111648	seller	Landon (17389)
trade 3111648	time	2004-09-23T09:43:12.693
trade 3111648	asset	REP04_L52
trade 3111648	price	0.273
trade 3111648	quantity	25
trade 3111983	buyer	Landon (17389)
